# 출처 K카(kcar.com) 직영 매물 목록 API. 수집 2026-09-08 17:21 KST. 수집 968대 중 조건 통과 319대. 개인 검토용 비공식 분석, 상업적 이용 금지. total_cost/insurance_history/owner_changes/listed_date/warranty 는 상세 페이지가 robots.txt Disallow 라 미수집(null).
id,url,maker,model,model_group,full_name,trim,trim_series,year_month,year,model_year,km,price,total_cost,total_cost_est,fuel,fuel_raw,transmission,cc,body_type,category_raw,accident,insurance_history,owner_changes,options,location,listed_date,warranty,photo,use_tag,rent_reg,reg_type,group_key,group_n,group_median_price,group_median_km,price_gap,km_gap,group_note,score
EC61368627,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61368627,기아,쏘울 부스터,쏘울,기아 쏘울 부스터 1.6 T-GDI 노블레스 ,1.6 T-GDI 노블레스,1.6,2019-06,2019,2019,107654,1160,,1244,가솔린,가솔린,오토,1591,세단,준중형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,강서직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture06/pic6136/kcarM_61368627_045.jpg,,N,SELL,쏘울 부스터 2019±1,6,1210.0,95705,0.0413,-0.1249,,36.2
EC61395654,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61395654,기아,스토닉,스토닉,기아 스토닉 1.4 가솔린 트렌디,1.4 가솔린 트렌디,1.4,2019-07,2019,2020,95817,1000,,1073,가솔린,가솔린,오토,1368,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,오산동탄직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61395654_045.jpg,,N,SELL,스토닉 2019±1,37,1120,77185,0.1071,-0.2414,,36.1
EC61373688,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61373688,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2017-11,2017,2018,111753,1090,,1169,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture07/pic6137/kcarM_61373688_045.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,0.1066,-0.0494,,36.0
EC61408696,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61408696,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 LPI 모던 ,LPI 모던,LPI,2018-09,2018,2019,70653,1290,,1383,LPG,LPG,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비,포천직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61408696_045.jpg,영업용,N,SELL,쏘나타 뉴 라이즈 2018±1,28,1215.0,93053,-0.0617,0.2407,,36.0
EC61404874,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61404874,현대,아반떼 AD,아반떼,현대 아반떼 AD 1.6 GDI 밸류 플러스 ,1.6 GDI 밸류 플러스,1.6,2018-09,2018,2018,104282,970,,1041,가솔린,가솔린,오토,1591,세단,준중형차,무사고,,,후방카메라|열선시트|스마트키|내비,시흥직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/150/61404874_2/main/main780.jpg,,N,SELL,아반떼 AD 2018±1,13,1010,86906,0.0396,-0.1999,,35.9
EC61407429,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61407429,현대,올 뉴 투싼,투싼,현대 올 뉴 투싼 디젤 1.7 2WD 스마트,디젤 1.7 2WD 스마트,디젤,2018-06,2018,2018,84672,1090,,1169,디젤,디젤,오토,1685,SUV,SUV,무사고,,,후방카메라|열선시트|스마트키|내비,세종공주직영점 충남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61407429_045.jpg,출퇴근용|영업용,N,SELL,올 뉴 투싼 2018±1,8,1175.0,84077,0.0723,-0.0071,,35.8
EC61398969,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61398969,현대,싼타페 더 프라임,싼타페,현대 싼타페 더 프라임 디젤 2.0 2WD 프리미엄,디젤 2.0 2WD 프리미엄,디젤,2017-02,2017,2017,104400,1080,,1159,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,대전유성직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/08/148/61398969_1/main/main780.jpg,출퇴근용|영업용,N,SELL,싼타페 더 프라임 2017±1,9,1250,104400,0.136,0.0,,35.4
EC61402339,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61402339,현대,더 뉴 아반떼 AD,아반떼,현대 더 뉴 아반떼 AD 1.6 스타일,1.6 스타일,1.6,2019-03,2019,2019,84748,1020,,1094,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,열선시트|스마트키,영등포직영점 서울,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61402339_045.jpg,,N,SELL,더 뉴 아반떼 AD 2019±1,20,1180.0,84434,0.1356,-0.0037,,35.3
EC61406116,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61406116,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 트렌디,1.6 디젤 트렌디,1.6,2018-07,2018,2018,58653,1050,,1126,디젤,디젤,오토,1582,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,안성직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/167/61406116_1/main/main780.jpg,출퇴근용|영업용,N,SELL,스토닉 2018±1 / 1.6 계열,19,990,86076,-0.0606,0.3186,트림계열 세분(가격 산포 큼),35.0
EC61404867,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61404867,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 프레스티지,1.6 디젤 프레스티지,1.6,2017-08,2017,2018,48597,1150,,1234,디젤,디젤,오토,1582,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈|선루프,청주직영점 충북,,,https://img.kcar.com/3dcarpicture/2026/08/114/61404867_1/main/main780.jpg,출퇴근용|영업용,N,SELL,스토닉 2017±1 / 1.6 계열,13,910,106938,-0.2637,0.5456,트림계열 세분(가격 산포 큼),35.0
EC61394348,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61394348,기아,스토닉,스토닉,기아 스토닉 1.4 가솔린 트렌디,1.4 가솔린 트렌디,1.4,2019-02,2019,2019,34838,1170,,1255,가솔린,가솔린,오토,1368,SUV,SUV,단순수리,,,열선시트|스마트키|크루즈,안성직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/167/61394348_1/main/main780.jpg,,N,SELL,스토닉 2019±1,37,1120,77185,-0.0446,0.5486,,35.0
EC61401825,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401825,기아,니로,니로,기아 니로 프레스티지 ,프레스티지,프레스티지,2018-05,2018,2018,112514,1290,,1383,하이브리드,가솔린+전기,오토,1580,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,대전직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/08/067/61401825_2/main/main780.jpg,영업용,N,SELL,니로 2018±1,15,1250,101442,-0.032,-0.1091,,35.0
EC61374267,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61374267,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 1.7 디젤 모던 ,1.7 디젤 모던,1.7,2018-05,2018,2019,63225,1250,,1340,디젤,디젤,오토,1685,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,대전유성직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/06/148/61374267_2/main/main780.jpg,출퇴근용|영업용,N,SELL,쏘나타 뉴 라이즈 2018±1,28,1215.0,93053,-0.0288,0.3205,,35.0
EC61369418,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61369418,기아,K5 하이브리드 2세대,K5,기아 K5 하이브리드 2세대 노블레스 세부등급 없음,노블레스,노블레스,2017-05,2017,2018,98639,1150,,1234,하이브리드,가솔린+전기,오토,1999,세단,중형차,무사고,,,후방카메라|열선시트|스마트키|내비|크루즈,광명직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/07/104/61369418_1/main/main780.jpg,영업용,N,SELL,K5 하이브리드 2세대 2017±1,2,,,,,비교불가(그룹 2대<3),35.0
EC61391300,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61391300,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 프레스티지,1.6 디젤 프레스티지,1.6,2017-11,2017,2018,62881,990,,1062,디젤,디젤,오토,1582,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,인천직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61391300_045.jpg,출퇴근용|영업용,N,SELL,스토닉 2017±1 / 1.6 계열,13,910,106938,-0.0879,0.412,트림계열 세분(가격 산포 큼),35.0
EC61401484,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401484,기아,니로,니로,기아 니로 프레스티지 ,프레스티지,프레스티지,2018-07,2018,2018,86400,1290,,1383,하이브리드,가솔린+전기,오토,1580,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,광주풍암직영점 전남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61401484_045.jpg,영업용,N,SELL,니로 2018±1,15,1250,101442,-0.032,0.1483,,34.9
EC61387115,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61387115,기아,스토닉,스토닉,기아 스토닉 1.4 가솔린 디럭스,1.4 가솔린 디럭스,1.4,2019-05,2019,2019,84800,990,,1062,가솔린,가솔린,오토,1368,SUV,SUV,단순수리,,,후방카메라|열선시트|내비|크루즈,강남직영점 서울,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61387115_045.jpg,,N,SELL,스토닉 2019±1,37,1120,77185,0.1161,-0.0987,,34.9
EC61407823,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61407823,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 스마트 ,2.0 스마트,2.0,2017-04,2017,2018,97340,1090,,1169,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,대전유성직영점 충남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61407823_045.jpg,,N,SELL,쏘나타 뉴 라이즈 2017±1,25,1210,93525,0.0992,-0.0408,,34.9
EC61399874,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61399874,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2017-08,2017,2018,110179,1100,,1180,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61399874_045.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,0.0984,-0.0347,,34.8
EC61402008,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61402008,현대,i30 (PD),i30,현대 i30 (PD) 1.4 터보 프리미엄,1.4 터보 프리미엄,1.4,2017-08,2017,2018,70062,1150,,1234,가솔린,가솔린,오토,1353,해치백,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈|선루프,영등포직영점 서울,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61402008_045.jpg,,N,SELL,i30 (PD) 2017±1,8,1165.0,86606,0.0129,0.191,,34.7
EC61386346,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61386346,현대,올 뉴 투싼,투싼,현대 올 뉴 투싼 디젤 1.7 2WD 스마트,디젤 1.7 2WD 스마트,디젤,2017-09,2017,2018,80853,1120,,1201,디젤,디젤,오토,1685,SUV,SUV,무사고,,,후방카메라|열선시트|스마트키|내비,서대구직영점 경북,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61386346_045.jpg,출퇴근용|영업용,N,SELL,올 뉴 투싼 2017±1,8,1175.0,84077,0.0468,0.0383,,34.6
EC61408560,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61408560,기아,니로,니로,기아 니로 프레스티지 ,프레스티지,프레스티지,2018-01,2018,2018,114379,1170,,1255,하이브리드,가솔린+전기,오토,1580,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안성직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61408560_045.jpg,영업용,N,SELL,니로 2018±1,15,1250,101442,0.064,-0.1275,,34.6
EC61393642,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61393642,기아,더 뉴 K5 2세대,K5,기아 더 뉴 K5 2세대 2.0 프레스티지,2.0 프레스티지,2.0,2018-06,2018,2019,87914,1120,,1201,가솔린,가솔린,오토,1999,세단,중형차,무사고,,,후방카메라|열선시트|스마트키|크루즈,서대구직영점 경북,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61393642_045.jpg,,N,SELL,더 뉴 K5 2세대 2018±1,14,1175.0,79514,0.0468,-0.1056,,34.5
EC61408637,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61408637,현대,코나,코나,현대 코나 디젤 1.6 2WD 모던,디젤 1.6 2WD 모던,디젤,2018-04,2018,2018,112770,1050,,1126,디젤,디젤,오토,1582,SUV,SUV,무사고,,,후방카메라|열선시트|스마트키|내비,구미직영점 경북,,,https://img.kcar.com/3dcarpicture/2026/09/075/61408637_2/main/main780.jpg,출퇴근용|영업용,N,SELL,코나 2018±1,15,1120,95645,0.0625,-0.179,,34.4
EC61359173,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61359173,현대,싼타페 더 프라임,싼타페,현대 싼타페 더 프라임 디젤 2.0 2WD 프리미엄,디젤 2.0 2WD 프리미엄,디젤,2017-08,2017,2018,106302,1090,,1169,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,경인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/04/142/61359173_1/main/main780.jpg,출퇴근용|영업용,N,SELL,싼타페 더 프라임 2017±1,9,1250,104400,0.128,-0.0182,,34.2
EC61396706,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61396706,기아,스포티지 4세대,스포티지,기아 스포티지 4세대 디젤 2.0 2WD 프레스티지 ,디젤 2.0 2WD 프레스티지,디젤,2018-06,2018,2018,80008,1070,,1148,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,경기서부직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/143/61396706_1/main/main780.jpg,출퇴근용|영업용,N,SELL,스포티지 4세대 2018±1,8,1125.0,97402,0.0489,0.1786,,34.2
EC61391111,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61391111,기아,K5 2세대,K5,기아 K5 2세대 2.0 MX 프레스티지,2.0 MX 프레스티지,2.0,2017-09,2017,2018,81340,1110,,1191,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,포항직영점 경북,,,https://img.kcar.com/3dcarpicture/2026/07/162/61391111_1/main/main780.jpg,,N,SELL,K5 2세대 2017±1,8,980.0,103084,-0.1327,0.2109,,34.1
EC61393457,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61393457,기아,스토닉,스토닉,기아 스토닉 1.4 가솔린 트렌디,1.4 가솔린 트렌디,1.4,2019-02,2019,2019,114625,1090,,1169,가솔린,가솔린,오토,1368,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,강서직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/07/014/61393457_1/main/main780.jpg,,N,SELL,스토닉 2019±1,37,1120,77185,0.0268,-0.4851,,34.0
EC61402964,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61402964,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2017-06,2017,2018,114071,1190,,1276,가솔린,가솔린,오토,2359,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,시흥직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/150/61402964_1/main/main780.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,0.0246,-0.0712,,33.7
EC61409559,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61409559,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2017-04,2017,2018,115309,1190,,1276,가솔린,가솔린,오토,2359,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,대구직영점 경북,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61409559_045.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,0.0246,-0.0828,,33.7
EC61397686,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61397686,현대,더 뉴 아반떼 AD,아반떼,현대 더 뉴 아반떼 AD 1.6 스마트,1.6 스마트,1.6,2019-01,2019,2019,67175,1210,,1298,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비,김포공항직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61397686_045.jpg,,N,SELL,더 뉴 아반떼 AD 2019±1,20,1180.0,84434,-0.0254,0.2044,,33.6
EC61369859,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61369859,기아,올 뉴 쏘렌토,쏘렌토,기아 올 뉴 쏘렌토 디젤 2.0 2WD 프레스티지,디젤 2.0 2WD 프레스티지,디젤,2017-09,2017,2017,111461,1150,,1234,디젤,디젤,오토,1995,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,시흥직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/150/61369859_1/main/main780.jpg,출퇴근용|영업용,N,SELL,올 뉴 쏘렌토 2017±1,3,1220,100688,0.0574,-0.107,,33.6
EC61401158,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401158,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2018-07,2018,2019,114776,1130,,1212,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61401158_045.jpg,,N,SELL,그랜저 IG 2018±1,27,1240,107014,0.0887,-0.0725,,33.3
EC61406390,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61406390,기아,올 뉴 카니발,카니발,기아 올 뉴 카니발 11인승 럭셔리 ,11인승 럭셔리,11인승,2017-07,2017,2018,72670,1130,,1212,디젤,디젤,오토,2199,미니밴,RV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,양산직영점 경남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61406390_045.jpg,출퇴근용|영업용,N,SELL,올 뉴 카니발 2017±1,12,1180.0,88417,0.0424,0.1781,,33.2
EC61405211,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405211,기아,더 뉴 K5 2세대,K5,기아 더 뉴 K5 2세대 2.0 럭셔리,2.0 럭셔리,2.0,2019-04,2019,2019,80207,1150,,1234,가솔린,가솔린,오토,1999,세단,중형차,무사고,,,후방카메라|열선시트|스마트키|내비,부산직영점 경남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61405211_045.jpg,,N,SELL,더 뉴 K5 2세대 2019±1,14,1175.0,79514,0.0213,-0.0087,,33.2
EC61407459,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61407459,현대,베뉴,베뉴,현대 베뉴 1.6 스마트 ,1.6 스마트,1.6,2020-05,2020,2020,58816,1180,,1266,가솔린,가솔린,오토,1598,SUV,SUV,단순수리,,,후방카메라|크루즈,경인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/142/61407459_1/main/main780.jpg,,N,SELL,베뉴 2020±1,4,1185.0,95411,0.0042,0.3836,,33.1
EC61405740,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405740,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 모던 ,2.0 모던,2.0,2018-09,2018,2019,116615,1190,,1276,가솔린,가솔린,오토,1999,세단,중형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,해운대직영점 경남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61405740_045.jpg,,N,SELL,쏘나타 뉴 라이즈 2018±1,28,1215.0,93053,0.0206,-0.2532,,33.1
EC61396865,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61396865,기아,더 뉴 K5 2세대,K5,기아 더 뉴 K5 2세대 2.0 럭셔리,2.0 럭셔리,2.0,2019-08,2019,2020,61086,1180,,1266,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키,강남직영점 서울,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61396865_045.jpg,,N,SELL,더 뉴 K5 2세대 2019±1,14,1175.0,79514,-0.0043,0.2318,,33.0
EC61410553,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61410553,기아,올 뉴 K3,K3,기아 올 뉴 K3 럭셔리 ,럭셔리,럭셔리,2019-01,2019,2019,70033,1140,,1223,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|내비|크루즈,아산직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/09/174/61410553_1/main/main780.jpg,,N,SELL,올 뉴 K3 2019±1,9,1140,91330,0.0,0.2332,,33.0
EC61398377,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61398377,기아,스토닉,스토닉,기아 스토닉 1.4 가솔린 프레스티지,1.4 가솔린 프레스티지,1.4,2018-03,2018,2018,62190,1190,,1276,가솔린,가솔린,오토,1368,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,평택직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/177/61398377_2/main/main780.jpg,,N,SELL,스토닉 2018±1 / 1.4 계열,19,1120,77185,-0.0625,0.1943,트림계열 세분(가격 산포 큼),33.0
EC61407398,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61407398,기아,니로,니로,기아 니로 프레스티지 ,프레스티지,프레스티지,2017-01,2017,2017,111625,1150,,1234,하이브리드,가솔린+전기,오토,1580,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|크루즈,부산직영점 경남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61407398_045.jpg,영업용,N,SELL,니로 2017±1,14,1235.0,100974,0.0688,-0.1055,,32.8
EC61410188,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61410188,현대,코나,코나,현대 코나 1.6 터보 2WD 프리미엄,1.6 터보 2WD 프리미엄,1.6,2017-11,2017,2018,114378,1090,,1169,가솔린,가솔린,오토,1591,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,청주직영점 충북,,,https://img.kcar.com/3dcarpicture/2026/09/114/61410188_1/main/main780.jpg,,N,SELL,코나 2017±1,11,1110,95210,0.018,-0.2013,,32.7
EC61405391,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405391,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 프레스티지,1.6 디젤 프레스티지,1.6,2018-01,2018,2018,109524,940,,1009,디젤,디젤,오토,1582,SUV,SUV,무사고,,,후방카메라|열선시트|스마트키|내비|크루즈|선루프,해운대직영점 경남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61405391_045.jpg,출퇴근용|영업용,N,SELL,스토닉 2018±1 / 1.6 계열,19,990,86076,0.0505,-0.2724,트림계열 세분(가격 산포 큼),32.6
EC61395251,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61395251,기아,올 뉴 K7,K7,기아 올 뉴 K7 2.4 GDI 리미티드 ,2.4 GDI 리미티드,2.4,2017-11,2017,2017,103329,1170,,1255,가솔린,가솔린,오토,2359,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,청주직영점 충북,,,https://img.kcar.com/3dcarpicture/2026/08/114/61395251_1/main/main780.jpg,,N,SELL,올 뉴 K7 2017±1,20,1190.0,94728,0.0168,-0.0908,,32.5
EC61402886,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61402886,기아,올 뉴 K7,K7,기아 올 뉴 K7 3.3 GDI 리미티드 플러스 ,3.3 GDI 리미티드 플러스,3.3,2018-07,2018,2018,109299,1170,,1255,가솔린,가솔린,오토,3342,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,인천직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61402886_045.jpg,,N,SELL,올 뉴 K7 2018±1,20,1190.0,94728,0.0168,-0.1538,,32.5
EC61407409,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61407409,기아,올 뉴 K7,K7,기아 올 뉴 K7 3.3 GDI 노블레스 스페셜,3.3 GDI 노블레스 스페셜,3.3,2017-02,2017,2017,91282,1270,,1362,가솔린,가솔린,오토,3342,세단,대형차,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,김포직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/087/61407409_1/main/main780.jpg,,N,SELL,올 뉴 K7 2017±1,20,1190.0,94728,-0.0672,0.0364,,32.4
EC61404206,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61404206,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 프레스티지,1.6 디젤 프레스티지,1.6,2019-03,2019,2019,71753,1100,,1180,디젤,디젤,오토,1582,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,광주풍암직영점 전남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61404206_045.jpg,출퇴근용|영업용,N,SELL,스토닉 2019±1,37,1120,77185,0.0179,0.0704,,32.4
EC61395254,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61395254,기아,스토닉,스토닉,기아 스토닉 1.4 가솔린 트렌디,1.4 가솔린 트렌디,1.4,2020-09,2020,2020,68729,1250,,1340,가솔린,가솔린,오토,1368,SUV,SUV,무사고,,,스마트키|내비|크루즈,서초직영점 서울,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61395254_045.jpg,,N,SELL,스토닉 2020±1,19,1150,77045,-0.087,0.1079,,32.2
